Mild traumatic brain injury,dengineering,12
Mild traumatic brain injury,dsocial science,2
Mild traumatic brain injury,dmedicine,7
Mild traumatic brain injury,d-lifescience,4
Human-animal relationships,dsocial science,1
mild TBI,dmedicine,1
Behavioural functions,dmedicine,1
Individual differences,dsocial science,15
Individual differences,dengineering,11
Individual differences,dmedicine,21
Individual differences,d-lifescience,7
clinical testing,dmedicine,1
assistive technology,dengineering,1
assistive technology,dmedicine,1
Cervical vertebrae,d-lifescience,1
Fragrance,dmedicine,1
Math,dmedicine,1
Case-crossover,dsocial science,1
Toxicity,dengineering,1
Pseudoword superiority effect,dmedicine,1
Orthopaedic conditions,dmedicine,1
Immediate recall,dmedicine,1
Remembering/knowing,dsocial science,1
Prospective memory,dsocial science,3
Prospective memory,dengineering,6
Prospective memory,dmedicine,4
Prospective memory,d-lifescience,2
Conflict detection,dmedicine,1
Neurocognitive impairment,dmedicine,2
Feature conjunction,dsocial science,1
Urban park,dsocial science,1
surgical expertise,dengineering,1
Cerebral cysts,dengineering,1
Driving safety,dsocial science,1
Facial Affect,dmedicine,1
Driving,dsocial science,8
Driving,dengineering,16
Driving,dmedicine,19
Driving,d-lifescience,7
Need for Cognition,dmedicine,1
Relevance,dengineering,1
Relevance,dmedicine,1
Neoplasm,dengineering,1
Neoplasm,dmedicine,1
Belief in supernatural,dengineering,1
Performance monitoring,dsocial science,2
Performance monitoring,dengineering,1
Performance monitoring,dmedicine,2
Cross-anchoring Hebbian learning,d-lifescience,1
Social isolation,dmedicine,1
Lexical conceptual processing,dengineering,1
Optimality,dengineering,1
flickr,dmedicine,1
Dunbar's number,dmedicine,1
Switching task,dmedicine,1
Bodily symptoms,dmedicine,1
Discrete Fourier transform,dmedicine,1
Recall,dsocial science,6
Recall,dengineering,3
Recall,dmedicine,4
Recall,d-lifescience,4
Brain-damage,dengineering,1
Race,dsocial science,1
Race,dmedicine,4
Generation processes,dmedicine,1
Functional connectivity,dsocial science,15
Functional connectivity,dengineering,20
Functional connectivity,dmedicine,28
Functional connectivity,d-lifescience,12
Paired association,dengineering,1
Dense-array EEG,dengineering,1
Neurobehavioral impairment,dengineering,1
Simulation capability,dengineering,1
Stroop color-word interference task,dsocial science,1
Contrast illusions,dengineering,4
Dementia patients,dmedicine,1
Skill acquisition,dengineering,2
Reflex epilepsy,dmedicine,1
addition,dmedicine,1
Snacking,dengineering,1
"""Hole-board"" task,dmedicine,1
Dual-task cost,dmedicine,1
Horizontal,d-lifescience,1
Embodied perception,dmedicine,1
Visual signal detection task,dsocial science,1
Visual signal detection task,d-lifescience,1
Brodmann area 44,d-lifescience,1
Psychosis continuum,dengineering,1
Visualizations,dmedicine,1
Age-related,dmedicine,2
Serial reaction time task,dengineering,2
Serial reaction time task,dmedicine,2
Color Stroop Test format,dmedicine,1
Underling mechanisms,d-lifescience,1
Topic maps,dengineering,1
Therapeutic alliance,dmedicine,1
Visual servoing,dengineering,1
Band power,dmedicine,1
Complex visual stimuli,dsocial science,1
Relapse,dengineering,2
Relapse,dmedicine,2
Visual skills,dmedicine,1
visual ERPs (VERPs),dmedicine,1
Anti-epileptic drugs,d-lifescience,1
Cognitive processing speed,dsocial science,1
Cognitive processing speed,dmedicine,1
Analogy,dsocial science,3
Analogy,dengineering,3
Analogy,dmedicine,4
Analogy,d-lifescience,1
Neurotransmitter,dengineering,1
autoantibodies,dsocial science,1
PPC,dsocial science,1
PPA,dengineering,1
Sensory-motor assessment,dmedicine,1
Low back pain,dengineering,2
Low back pain,dmedicine,1
PPI,dmedicine,1
PPI,d-lifescience,1
Dynamic visual scene,d-lifescience,1
PPT,dsocial science,1
Neuropsychological deficit,dmedicine,1
hydrocarbon solvents,dmedicine,1
Naive physics,dsocial science,1
Naive physics,d-lifescience,2
Maltreatment,dengineering,1
Maltreatment,dmedicine,1
Maltreatment,d-lifescience,1
Melissa officinalis,dengineering,1
sources of knowledge,dmedicine,1
Virtual arm,d-lifescience,1
Saturated fat,dengineering,1
Communicative development,dengineering,1
Perospirone,dmedicine,1
Mediated interaction,dengineering,1
Remember/Know procedure,dsocial science,1
Image processing,dengineering,1
A?1-40,dengineering,1
A?1-40,dmedicine,1
Emotional attention,dsocial science,1
Emotional attention,dmedicine,1
A?1-42,dmedicine,1
Subclinical psychosis,dengineering,1
Baseline,dengineering,2
Neurocognitive functions,dsocial science,1
Neurocognitive functions,dengineering,1
Neurocognitive functions,dmedicine,2
Hidden state,dsocial science,1
Ts1Cje,dmedicine,1
pacemaker implantation,dmedicine,1
late life depressive symptoms,dengineering,1
nondysphoric depression,dmedicine,1
Domain specificity,dengineering,2
Domain specificity,dmedicine,2
Number-of-features effect,dengineering,1
Scene apprehension,dsocial science,1
Systematic search,dengineering,1
Continuum,dsocial science,1
Cognitive-emotional interactions,dsocial science,1
Ocular motility,dmedicine,1
Motivational stimuli,dengineering,1
Attributes,d-lifescience,1
268,dmedicine,1
Subtype selective GABAA receptor modulator,dengineering,1
Attraction,dsocial science,1
Attraction,dengineering,1
Word fragment completion,dengineering,1
Hypothyroidism,dsocial science,1
Hypothyroidism,dengineering,1
Geographical information system (GIS),dengineering,1
Mental processes,dsocial science,1
Mental processes,dengineering,4
Mental processes,d-lifescience,1
Motor speed and precision test,dmedicine,1
Locus of control,dsocial science,2
Malformation,dengineering,1
Line orientation,dmedicine,1
Natural scenes,dsocial science,1
Natural scenes,dengineering,1
Natural scenes,dmedicine,5
Natural scenes,d-lifescience,1
Gerbil,dengineering,1
Printing textile design,dsocial science,1
RELATIVISM,dsocial science,1
Startle,dengineering,2
Startle,dmedicine,3
Startle,d-lifescience,2
Reprogramming,dengineering,1
liking,dsocial science,1
Location backward masking,dengineering,1
Coproprophyrinogen oxidase,dengineering,1
Task comparison,dmedicine,1
Cognitive bistability,dmedicine,1
RON,dsocial science,1
mouse models,dsocial science,1
ROC,dmedicine,1
pp. 278-294,dmedicine,1
General health,dmedicine,1
vegetative state,dmedicine,1
Cortical reorganization,dsocial science,1
Cortical reorganization,dengineering,1
Cortical reorganization,dmedicine,2
Neurobehavioural,dsocial science,2
Neurobehavioural,dmedicine,1
Primates,dsocial science,2
Primates,dengineering,3
Primates,dmedicine,3
Primates,d-lifescience,1
meta-analysis,dsocial science,1
meta-analysis,dmedicine,3
Scleroderma,dengineering,1
Drawing impairments,dsocial science,1
Motivation enhancement,dengineering,1
Visuo-motor alteration,d-lifescience,1
Space and scene perception,dmedicine,1
Evoked response,dsocial science,2
Evoked response,dmedicine,1
Evoked response,d-lifescience,1
narratology,dengineering,1
Aged,dsocial science,5
Aged,dengineering,3
Aged,dmedicine,11
Aged,d-lifescience,4
Essence of chicken,dmedicine,1
Go/no-go task,dsocial science,2
Go/no-go task,dmedicine,1
Go/no-go task,d-lifescience,1
Language and thought,dsocial science,1
Language and thought,dengineering,1
Language and thought,dmedicine,2
construal level,dsocial science,1
Infant directed speech (IDS),dsocial science,1
fMRI study,dmedicine,1
Spectral turbulence,dsocial science,1
CogniCIS study,dengineering,1
Mandarin Chinese,dmedicine,1
Switch costs,dsocial science,1
Switch costs,dmedicine,1
Zhang,dengineering,1
Cognitive dysfunction,dsocial science,5
Cognitive dysfunction,dengineering,6
Cognitive dysfunction,dmedicine,17
Cognitive dysfunction,d-lifescience,4
Perceptual averaging,d-lifescience,1
exposure,dsocial science,1
exposure,dmedicine,1
CGT,dsocial science,1
artificial intelligence,dengineering,1
artificial intelligence,dmedicine,1
FEF,dengineering,1
FEF,d-lifescience,1
Drifts,dmedicine,1
Spatial memory,dsocial science,3
Spatial memory,dengineering,17
Spatial memory,dmedicine,18
Spatial memory,d-lifescience,7
Sentence,dmedicine,1
Sentence,d-lifescience,1
Posterior fossa tumors,dsocial science,1
Weapon focus effect,dmedicine,1
Weapon focus effect,d-lifescience,1
Mental economy,dmedicine,1
Feature-based inhibition,dmedicine,1
sense of effort,d-lifescience,1
Trait marker,dengineering,1
Anthraquinone,dsocial science,1
Content words,dsocial science,1
Prioritization,dengineering,1
Evoked magnetic fields,dsocial science,1
Action observation-execution matching,dmedicine,1
Temporal cognition,dmedicine,2
Temporal cognition,d-lifescience,1
Covert attention,dengineering,1
Covert attention,dmedicine,3
Covert attention,d-lifescience,2
Ametropia,d-lifescience,1
lurasidone,dengineering,1
blur detection,dmedicine,1
Touch screen,dsocial science,1
Touch screen,d-lifescience,1
Obsessive-compulsive personality traits,dmedicine,1
Agreement morphology,dengineering,1
Cardiopulmonary bypass surgery,dengineering,1
Tacit knowledge,dengineering,1
Tacit knowledge,dmedicine,1
Epistemic faculty of consciousness,dmedicine,1
Phosphatidylserine,dmedicine,1
Contour length,dsocial science,1
Repeated Withdrawal,d-lifescience,1
Cognitive & perceptual development,dengineering,1
Face processing,dsocial science,12
Face processing,dengineering,24
Face processing,dmedicine,34
Face processing,d-lifescience,7
KIBRA gene,dmedicine,1
Vascular risk,dengineering,1
Multiple myeloma,dengineering,1
Jerte valley cherry,dmedicine,1
Neurocognitive impairments,dmedicine,1
Conditionals,dengineering,1
Trait judgment,dmedicine,1
affect,dsocial science,1
affect,dengineering,4
affect,dmedicine,1
Two-dimensional electrophoresis,dmedicine,1
Juvenile offenders,dengineering,1
Object Recognition,dsocial science,1
Neuronal circuits,dmedicine,1
Number magnitude,dengineering,1
Number magnitude,dmedicine,2
Hypothermic circulatory arrest,dmedicine,1
Protein kinase C ?,dsocial science,1
Playback experiment,d-lifescience,1
PVSAT,dengineering,2
PVSAT,dmedicine,2
early-onset dementia,dsocial science,1
Duchenne muscular dystrophy,dengineering,1
Brain-machine interface,dengineering,2
NATURE/NURTURE,dsocial science,1
Negative,dmedicine,1
Intracranial electroencephalography,dsocial science,1
Syntax development,dsocial science,1
drug-induced Parkinsonism,dengineering,1
structural magnetic resonance,dsocial science,1
Genetic liability,dmedicine,1
Mouse-tracking,dmedicine,1
Sense of self,dmedicine,1
Mathematical reasoning,dmedicine,1
Functional hemispheric asymmetries,dsocial science,1
Functional hemispheric asymmetries,dengineering,1
Regulatory focus theory,dengineering,1
Matching-to-Sample,dsocial science,1
Essentialism,dsocial science,1
Essentialism,dengineering,1
neurotoxicity,dmedicine,2
School entry,dengineering,1
Regional specialization,dsocial science,1
Pragmatic information,d-lifescience,1
Non-invasive brain stimulation,dengineering,1
Motor imagery questionnaire,dsocial science,1
Motor imagery questionnaire,dengineering,1
Correction,dmedicine,1
Human resources,dmedicine,1
Mental arithmetic,,1
Mental arithmetic,dsocial science,2
Mental arithmetic,dmedicine,3
adolescents,dengineering,1
adolescents,d-lifescience,1
Boundary extension,dmedicine,1
saccade,dengineering,1
saccade,dmedicine,1
Grammatical aspect,dmedicine,1
Learning process,dengineering,2
Specific Language Impairment,dsocial science,1
Specific Language Impairment,dengineering,1
brain perfusion,dmedicine,1
cognitive disorders,dmedicine,2
cognitive disorders,d-lifescience,1
Choline-early exposure delayed effects,dengineering,1
Hand action,dsocial science,1
intergroup processes,dengineering,1
Voxel-based specific regional analysis system for Alzheimer's disease,dengineering,1
Prefrontal-limbic circuitry,dengineering,1
Saccade target selection,dengineering,1
Inferior frontal gyrus,dsocial science,3
Inferior frontal gyrus,dengineering,1
Inferior frontal gyrus,dmedicine,5
Inferior frontal gyrus,d-lifescience,2
Bivariate dual change score modeling,dmedicine,1
Walking,dsocial science,2
Walking,dengineering,2
Walking,dmedicine,4
Walking,d-lifescience,3
Pyramidal neuron,dmedicine,1
Visual target detection,dmedicine,1
Mislocalization of moving targets,dengineering,1
Congenital adrenal hyperplasia,dsocial science,1
Congenital adrenal hyperplasia,d-lifescience,1
Short-delay recognition,dsocial science,1
spatial neglect,dmedicine,1
Risk communication,dsocial science,1
Risk communication,dmedicine,3
Parvocellular pathway,dengineering,1
Parvocellular pathway,d-lifescience,1
Academic and behavioral assessment,dengineering,1
Visual conceiving,dengineering,1
Illusory pattern perception,dengineering,1
Visually impaired,dsocial science,2
Visual and spatial perception,dsocial science,1
Infectious hepatitis virus,dengineering,1
Illness perceptions,dengineering,1
Illustrations,dengineering,1
Concept drift detection,dengineering,1
[99mTc] TRODAT-1,dsocial science,1
Social crisis,dmedicine,1
choline,dengineering,1
Time-aspect mapping system,dsocial science,1
Visuospatial processing,dsocial science,1
Visuospatial processing,dengineering,2
Visuospatial processing,dmedicine,3
Visuospatial processing,d-lifescience,1
Catecholamines,dengineering,1
Causal cognition,dsocial science,1
Causal cognition,dengineering,1
Causal cognition,dmedicine,1
Patterned string task,dmedicine,1
Myelin,dsocial science,1
Myelin,dengineering,1
Myelin,dmedicine,3
Chemical defense,dengineering,1
gaze aversion,dsocial science,1
SPG11,d-lifescience,1
Resource depletion,dengineering,1
Resource depletion,dmedicine,1
Top-down modulation,dengineering,3
Top-down modulation,dmedicine,1
Postural Balance,dengineering,1
Postural Balance,d-lifescience,1
No-task resting,dmedicine,1
Rat behavioral tasks,dmedicine,1
Brain concussion,dmedicine,4
Threat recognition,dsocial science,1
Healthy ageing,dmedicine,1
Gestalt,dengineering,3
Gestalt,dmedicine,3
Gestalt,d-lifescience,1
Stenosis,dsocial science,1
Elaboration,d-lifescience,1
Additional disabilities,dengineering,1
Tilt aftereffect,dmedicine,1
Morris water maze,dsocial science,5
Morris water maze,dengineering,3
Morris water maze,dmedicine,10
Morris water maze,d-lifescience,2
Clinical high risk,dengineering,1
Depression-linked effects,dmedicine,1
Learning and memory,dsocial science,6
Learning and memory,dengineering,2
Learning and memory,dmedicine,8
Learning and memory,d-lifescience,1
Action possibility judgments,d-lifescience,1
Non-social cognitive tests,dengineering,1
Vestibular neuronitis,dsocial science,1
Vestibular neuronitis,dmedicine,1
Neuronal ceroid lipofuscinosis,dmedicine,1
Pitch processing,dengineering,1
Pitch processing,d-lifescience,1
Face-name pairs,d-lifescience,1
FCMTE3,dmedicine,1
Sensory event-related potential,dsocial science,1
issue agreement,dmedicine,1
Heterochrony,dsocial science,1
Cerebral lateralization,dsocial science,1
Cerebral lateralization,dmedicine,1
Dementia prevention trials,dengineering,1
Neonatal handling,dengineering,1
proprioceptive,dengineering,1
Temporal lobe atrophy,dsocial science,1
Temporal lobe atrophy,dengineering,2
Heart rate variability (HRV),dengineering,1
Physical work capacity,dsocial science,1
Adverse outcomes,dengineering,1
Range effect,d-lifescience,1
"Elderly,,1
Enhanced external counterpulsation,dmedicine,1
Postcentral gyrus,dengineering,1
Television viewing,d-lifescience,1
Scene representation,dmedicine,1
Scene representation,d-lifescience,1
cerebrovascular autoregulatory dysfunction,dsocial science,1
cognitive impairment no dementia,dsocial science,1
Postoperative,dmedicine,1
Postoperative,d-lifescience,1
Audio-visual synchrony,dengineering,1
Hyperbaric hyperoxia,dengineering,1
Gap junctions,dsocial science,1
Morphological constraint,d-lifescience,1
MOCA score,dengineering,1
Lysosomal storage disorder,dsocial science,1
Direct administration,dsocial science,1
Category induction,dmedicine,2
Conflict ratio,dsocial science,1
Bipolar II disorder,dengineering,2
Bipolar II disorder,dmedicine,2
Posterior parietal cortex,dsocial science,1
Posterior parietal cortex,dengineering,4
Posterior parietal cortex,dmedicine,4
Posterior parietal cortex,d-lifescience,2
Episodic ataxia,dengineering,1
Loquacity,d-lifescience,1
Cognitive differences associated with bilingualism,dengineering,1
Gonadal hormones,dsocial science,1
Gonadal hormones,d-lifescience,1
Information space,dengineering,1
Semantic memory priming,dsocial science,1
Vibration,dsocial science,1
Vibration,dengineering,1
Dipole,dmedicine,1
Visuo-attentional test,dmedicine,1
resource-limited setting,d-lifescience,1
Sociality,dengineering,1
Neurobehavioral,dengineering,1
Neurobehavioral,dmedicine,1
Limbic encephalopathy,dengineering,1
behavioral variant frontotemporal dementia (bvFTD),dsocial science,1
Number comparison,dsocial science,1
Number comparison,dengineering,2
Number comparison,dmedicine,3
Number comparison,d-lifescience,2
Center-of-pressure,dengineering,1
ECT,dsocial science,1
ECT,dmedicine,2
Object transfer,dmedicine,1
risperidone,dsocial science,1
risperidone,dmedicine,2
Visual-motor task,dsocial science,1
Scanpaths,dengineering,3
Resting-state network,dmedicine,1
Category-learning,dsocial science,1
Category-learning,dengineering,1
Ultrasound,dengineering,1
Ultrasound,dmedicine,1
Macaques,dmedicine,1
Dyslexia,dsocial science,2
Dyslexia,dengineering,11
Dyslexia,dmedicine,19
Dyslexia,d-lifescience,3
Statistical reliability,dmedicine,1
Kinematics,dsocial science,1
Kinematics,dengineering,2
Kinematics,dmedicine,1
Information-processing,dmedicine,1
Autism spectrum disorders (ASDs),dmedicine,1
visual selection,d-lifescience,1
Price magnitude,dmedicine,1
Time-frequency EEG,dsocial science,1
Instructions,dsocial science,1
Instructions,dmedicine,1
Instructions,d-lifescience,1
Papio hamadryas Anubis,dmedicine,1
sketch maps,dmedicine,1
Neonatal hypoxic-ischemic encephalopathy,dmedicine,1
Flavanols,dmedicine,2
norepinephrine,dengineering,1
Cognitive ethology,dsocial science,1
SPECT,dsocial science,4
SPECT,dengineering,3
SPECT,dmedicine,5
SPECT,d-lifescience,2
neurocognitive dimensions,dengineering,1
Dykinesia,dsocial science,1
medical,dmedicine,1
Head and neck,dmedicine,1
Body awareness,dengineering,1
Callithrix jacchus,dsocial science,1
Callithrix jacchus,dengineering,1
Callithrix jacchus,dmedicine,2
Accelerometer,dsocial science,1
Delusions,dsocial science,2
Delusions,dengineering,5
Delusions,dmedicine,8
Delusions,d-lifescience,1
Nondeclarative,dmedicine,1
Immunohistochemistry,dengineering,1
N170,dsocial science,3
N170,dengineering,13
N170,dmedicine,19
N170,d-lifescience,3
Open science,dsocial science,1
Adverse drug reactions,dsocial science,1
Head injuries,dmedicine,1
Nonverbal fluency,dengineering,1
Mirror sign,dengineering,1
Attention deficits,dengineering,2
Attention deficits,dmedicine,1
Attention deficits,d-lifescience,1
Nocturia,dmedicine,1
Unconscious processing,dsocial science,1
Looking time,dmedicine,1
neurodegenerative disorder,dengineering,2
Alpha event-related desynchronization (ERD),dmedicine,1
Latent fingerprinting,dengineering,1
Trauma,dsocial science,3
Trauma,dengineering,6
Trauma,dmedicine,6
fertility,dmedicine,1
Visual statistics,dengineering,1
Alcohol expectancy,dsocial science,1
Alcohol expectancy,dmedicine,1
Priority,dsocial science,1
encephalopathy,dsocial science,1
encephalopathy,dmedicine,2
Anti-ocularcentrism,dmedicine,1
Biology,dmedicine,1
Idiothetic,dmedicine,1
Population-based study,dmedicine,1
Facial imitation,dsocial science,1
Nonverbal memory,dengineering,1
Screening test,dsocial science,1
Screening test,dengineering,1
modeling,dengineering,1
Accessory stimuli,dmedicine,1
Hip fractures,dsocial science,1
Speech perception,dsocial science,3
Speech perception,dengineering,4
Speech perception,dmedicine,3
Speech perception,d-lifescience,3
Patient reported outcomes,dengineering,1
Situation models,dengineering,1
Striate and extrastriate areas,d-lifescience,1
Locomotive depot,dsocial science,1
Molecular hydrogen,dmedicine,1
Semantic transparency,dengineering,1
Unverricht-Lundborg disease,dmedicine,2
Recall bias,dengineering,1
Spatial data,dengineering,1
partial least square (PLS),dengineering,1
Elicitation,dmedicine,1
Ankle dorsiflexor muscles,dsocial science,1
Disorder in language development,dmedicine,1
Low contrast,dmedicine,1
Opioid maintenance,dmedicine,1
Sensorimotor rhythm,dsocial science,1
Sensorimotor rhythm,dengineering,1
Intrinsic reward,dengineering,1
Chocolate,dengineering,1
Chocolate,dmedicine,1
The role of superior temporal sulcus in the control of irrelevant emotional face processing: atranscranial direct current stimulation study (2014) Neuropsychologia,dengineering,1
Motion-defined objects,dmedicine,1
NOP receptor,d-lifescience,1
Motion onset VEPs,dsocial science,1
Childhood obesity,dengineering,1
Motor hand region,dmedicine,1
Ontology,dengineering,1
West's syndrome,dsocial science,1
Valence evaluation,dmedicine,1
Occipital cortex,dsocial science,1
Occipital cortex,dengineering,3
Occipital cortex,dmedicine,1
Occipital cortex,d-lifescience,1
animal replacement technique,dsocial science,1
Principal components analysis (PCA)",dengineering,1
Adolescent-onset schizophrenia,dmedicine,1
Claustrum,dengineering,1
Claustrum,dmedicine,1
Fronto-temporal connectivity,dengineering,1
Acquired alexia,dmedicine,1
Texture processing,dmedicine,1
image viewing,dmedicine,1
Inflection,dmedicine,1
Serotonin transporter gene,dengineering,1
shame,dmedicine,1
Test-Revised,dmedicine,1
Implicit/explicit memory,dmedicine,1
Narcissism,dmedicine,1
Aceruloplasminemia,dmedicine,1
Symptom validity testing,dmedicine,1
Phase-delay,dengineering,1
Cerebellar transcranial direct current stimulation,dengineering,1
Central executive network,dengineering,1
Face perception,dsocial science,12
Face perception,dengineering,20
Face perception,dmedicine,22
Face perception,d-lifescience,12
Face perception,,1
Operant conditioning,dsocial science,3
Operant conditioning,dengineering,2
Operant conditioning,dmedicine,4
Lead poisoning,dmedicine,1
Structure-from-motion,dsocial science,1
Structure-from-motion,dengineering,1
Congenital hypothyroidism,dmedicine,1
Number facts,dsocial science,1
broader autism phenotype,dmedicine,1
Local field potential,dmedicine,1
Duration,dmedicine,3
postural balance,d-lifescience,1
human-computer interaction (HCI),dmedicine,1
Genetic imaging,dsocial science,1
Response latencies,dengineering,1
GCaMP,dengineering,1
Chained sequential operations,dsocial science,1
Functional magnetic resonancce imaging,dmedicine,1
Adenosine,dsocial science,1
Event Related Potentials,dmedicine,1
Neolamprologus pulcher,dsocial science,1
Magnetic resonance imaging (MRI),dsocial science,1
Magnetic resonance imaging (MRI),dengineering,1
Magnetic resonance imaging (MRI),dmedicine,3
Geriatric,dmedicine,3
Evolution of development,d-lifescience,1
visual regulation,dengineering,1
Detection of change,dengineering,1
Cognitive adaptability,dsocial science,1
computerized neuropsychological testing,d-lifescience,1
Triadic interactions,dmedicine,1
Dopamine agonist,dmedicine,1
FTDP-17,dmedicine,1
Conceptual metaphor,dsocial science,1
Conceptual metaphor,dmedicine,1
Effort discounting,dmedicine,1
Social-skill,dsocial science,1
TPA023,dmedicine,1
Autism spectrum disorders (ASD),dmedicine,2
Twin study,dsocial science,1
Twin study,dmedicine,1
Polysomnography,dengineering,1
Polysomnography,dmedicine,1
Polysomnography,d-lifescience,1
Diplopia,dengineering,1
Diplopia,dmedicine,1
Ertapenem,dmedicine,1
Verbaliser,dengineering,1
Logogrpahic,dmedicine,1
HDAC,dmedicine,1
Sweden,dengineering,1
Frontal midline theta,dsocial science,1
Multivalue,dsocial science,1
Creative cognition,dmedicine,5
Duration untreated psychosis,d-lifescience,1
Pregnancy,dsocial science,2
Pregnancy,dengineering,3
Pregnancy,dmedicine,2
Pregnancy,d-lifescience,4
Childhood leukemia,dsocial science,1
Near-infrared spectroscopy,dsocial science,1
Near-infrared spectroscopy,dengineering,2
Near-infrared spectroscopy,dmedicine,3
Near-infrared spectroscopy,d-lifescience,1
Internal model,dengineering,1
Internal model,dmedicine,2
Refractive surgical procedures,,1
?2-adrenoceptors,dsocial science,1
Intention,dsocial science,4
Intention,dmedicine,3
Intention,d-lifescience,1
Playback,dengineering,1
Attentional bottleneck,dsocial science,1
prose recall,dengineering,1
Workload capacity coefficient,dmedicine,1
pediatric cancer,dsocial science,1
Flash visual evoked potentials,dmedicine,1
Lateral interactions,dmedicine,1
unaffected siblings,d-lifescience,1
nicotinic,dengineering,1
Corticogeniculate,d-lifescience,1
age-related memory impairment,d-lifescience,1
Eye movement analysis,dmedicine,1
Exacerbation,dmedicine,1
Survey,dengineering,1
Finger-number interactions,dengineering,1
Cognitive aftereffects,dmedicine,1
Trajectory planning,dmedicine,1
Character structure,dmedicine,1
Multi-tasking,dsocial science,2
Multi-tasking,dengineering,1
Change blindness,dsocial science,4
Change blindness,dengineering,2
Change blindness,dmedicine,3
Change blindness,d-lifescience,4
Disabled persons,dmedicine,2
Error-related negativity,dengineering,1
Error-related negativity,dmedicine,3
Error-related negativity,d-lifescience,1
Quantitative traits,dsocial science,1
CNS side effects,dmedicine,1
Cerebral visual impairment,dengineering,1
Cerebral visual impairment,dmedicine,2
cognitive neurology,dmedicine,2
Reflexive attention,dsocial science,1
Reflexive attention,dmedicine,2
Sensorimotor functioning,dsocial science,1
amyloid imaging,dsocial science,1
Prominence,dmedicine,1
diet,dsocial science,1
Air traffic control,dmedicine,2
Ordinal processing,dmedicine,1
Plasma total tau,dsocial science,1
C145,dmedicine,1
Corticobasal syndrome,dengineering,1
Corticobasal syndrome,dmedicine,1
Children's testimony,dmedicine,1
Impulsive behavior,dsocial science,1
Impulsive behavior,dmedicine,1
pp. 359-372,dengineering,1
Allosteric modulator,dmedicine,1
Alert behaving monkey,dmedicine,1
Preparatory attention,dengineering,1
Occipital lobe epilepsy,dsocial science,1
Denial,dmedicine,1
Affective computing,dsocial science,2
Affective computing,dengineering,1
skin,dsocial science,1
Visual processing (Gv) ability,dmedicine,1
Duration discrimination,d-lifescience,2
Threaded cognition,dmedicine,1
Brake lamps,dsocial science,1
CB6F1 × C3dengineeringF1,dengineering,1
Cognitive fluctuations,dengineering,1
Assassination,dengineering,1
Explicit,dsocial science,1
Explicit,dmedicine,1
gestation,dmedicine,1
Taste perception,dsocial science,1
self-efficacy,dmedicine,1
Cortical oscillation,dmedicine,1
automatic optimism,dengineering,1
Probability matching,dmedicine,1
Hopfield attractor networks,dmedicine,1
Attentional limited capacity,dengineering,1
object recognition,dengineering,3
object recognition,dmedicine,1
object recognition,d-lifescience,1
Coloured-hearing synesthesia,dmedicine,1
Rapid serial visual presentation,dsocial science,3
Rapid serial visual presentation,dengineering,1
Rapid serial visual presentation,dmedicine,1
Incidental learning,dmedicine,1
Learning disorder,dsocial science,1
Signal honesty,dengineering,1
Responsiveness,dmedicine,1
Structural MRI,dsocial science,1
Autism spectrum disorder,dsocial science,8
Autism spectrum disorder,dengineering,4
Autism spectrum disorder,dmedicine,6
Autism spectrum disorder,d-lifescience,2
Head-up displays,dengineering,1
Conceptual knowledge,dsocial science,3
Conceptual knowledge,dengineering,5
Conceptual knowledge,dmedicine,3
Conceptual knowledge,d-lifescience,2
alpha rhythm,dmedicine,1
voxel-based morphometry,dsocial science,1
voxel-based morphometry,dmedicine,2
Pop-out effect,dsocial science,1
Human-animal interaction,dmedicine,1
Image triage,dengineering,1
intrinsic activity,dengineering,1
Masterpiece,dmedicine,1
Interpersonal relationships,d-lifescience,1
Functional change,d-lifescience,1
Retinal nerve fiber layer,dengineering,1
Retinal nerve fiber layer,dmedicine,1
Mothering,dsocial science,1
Natural history,dsocial science,1
Natural history,dengineering,1
Spider fear,dsocial science,1
Spider fear,dmedicine,1
MRI-negative,dsocial science,1
Magnetic resonance imaging-compatible interactive eyetracking,dsocial science,1
CO 2,dengineering,1
NES2,dengineering,1
Unit recording,d-lifescience,1
Motion-sensitive neurons,dengineering,1
Area V4,d-lifescience,1
Neurodegenerative diseases,dengineering,1
Scopic regime,dmedicine,1
Letter strings,dmedicine,1
multi-tasking,dengineering,1
brain plasticity,dmedicine,1
Integrative agnosia,dsocial science,1
Selective deficits,dmedicine,1
Sequence behavior,dengineering,1
Analytical-Specific Visual Perception,dsocial science,1
Russia,dengineering,1
Russia,dmedicine,1
Blood alcohol concentration,dengineering,1
Performance under pressure,dsocial science,1
Processing orientation,dmedicine,1
Neural,dsocial science,1
Granisetron,dmedicine,1
curriculum,d-lifescience,1
Prodromal stage,dsocial science,1
Compensatory plasticity,dmedicine,1
Neuroinformatics,d-lifescience,1
At risk mental state (ARMS),dmedicine,1
Reaction event,dmedicine,1
Reactivity of sensory zones,dengineering,1
Children,dsocial science,40
Children,dengineering,45
Children,dmedicine,62
Children,d-lifescience,8
Speech reception threshold,dsocial science,1
N-Back,dsocial science,1
Childhood anxiety disorders,dsocial science,1
Dutch,dmedicine,1
Internal/external,dsocial science,1
Cooperative plasticity,d-lifescience,1
blood pressure,dengineering,1
blood pressure,dmedicine,2
M170,dengineering,1
Information flow,dengineering,1
Child and adolescent health,d-lifescience,1
Process approach,dmedicine,1
Neurodynamical model,dengineering,1
